event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-19 02:12:14 UTC,view,18600062,2053013559708746385,,,1297.33,516666850,56952851-86f7-4411-8faf-4aad07a2139f
2019-11-05 06:54:42 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,227.02,518963437,c50b331e-2a50-4aea-9be9-c4bb1f9fc5cf
2019-11-16 05:28:44 UTC,view,19100007,2053013556227473861,construction.tools.saw,,80.83,538408720,3ab85bf2-d36a-427a-873d-fec9b822a148
2019-10-23 07:47:07 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,732.91,545004000,3ddc1baf-74fe-4b19-860c-850ac32ddf8b
2019-11-17 17:44:15 UTC,view,1307545,2053013558920217191,computers.notebook,lenovo,256.84,523697954,f6936cbe-9498-4a56-9284-70076f5b1700
2019-10-14 10:08:46 UTC,view,1003304,2053013555631882655,electronics.smartphone,apple,578.06,518760732,14d93c65-e052-4da0-8f60-6871837c4013
2019-10-27 13:43:37 UTC,view,15100367,2053013557024391671,,,499.11,514321949,4ffd7794-3b52-4f73-ab2e-44f7f0e13924
2019-10-15 04:53:47 UTC,view,28714013,2053013565362668491,apparel.shoes.keds,nike,76.96,515883490,dc8dddcc-1b74-436e-ab5b-dd67c9f0bb73
2019-10-31 11:54:25 UTC,view,4804055,2053013554658804075,electronics.audio.headphone,apple,188.94,513015593,942996c7-dbe1-492a-9a5f-0498b1b3b916
2019-10-28 18:42:31 UTC,view,41600030,2090971680783466556,,garrett,2266.73,516108077,2423eb1b-1e08-44eb-863f-e382aa521b1b
2019-10-18 11:40:29 UTC,view,1802077,2053013554415534427,electronics.video.tv,blaupunkt,193.03,545227670,99c18fb8-8b4d-47af-9c13-342c4d447f36
2019-11-16 06:49:10 UTC,view,3700278,2053013565983425517,appliances.environment.vacuum,samsung,69.47,572071161,1834d37e-356d-4d47-b6c5-a26f56f40cef
2019-10-17 10:23:08 UTC,view,6000058,2053013560807654091,auto.accessories.alarm,pandect,86.23,548329384,3a310ca4-078c-4c8d-a206-f0b780e4c421
2019-10-15 10:00:56 UTC,view,1802036,2053013554415534427,electronics.video.tv,kivi,360.29,521188038,1016b1ad-ae27-4ea9-88fa-56e8d3189134
2019-10-18 11:16:29 UTC,view,8800713,2053013555573162395,electronics.telephone,prestigio,8.62,557703002,5206ac84-cb02-40b9-aad4-c49d248ea550
2019-11-15 09:26:40 UTC,view,26500136,2053013563550729061,,lucente,91.38,530425268,67edc666-26fa-4da6-9aef-cc81c4082d70
2019-10-08 02:53:50 UTC,view,17302635,2053013553853497655,,chanel,217.84,551789014,4bede986-0ed2-4a69-a821-e2cd99040a86
2019-11-15 09:29:22 UTC,view,2800043,2053013563835941749,appliances.kitchen.refrigerators,kristal,327.13,556051193,a3bbede3-fd65-47f4-b80d-4fda451d074d
2019-11-24 03:35:57 UTC,view,2701705,2053013563911439225,appliances.kitchen.refrigerators,bosch,470.79,542993138,5fd5c16e-7650-46a9-8372-70e63346ba59
2019-11-17 17:36:26 UTC,view,20100192,2053013559473865347,,nika,32.43,572070313,6056e443-36ed-42d2-a158-3d5c92b42565
2019-11-17 13:55:36 UTC,view,16400025,2053013558249128509,,tefal,135.11,545628894,88dfad92-7cdd-474d-bb92-62a6a8f8678d
2019-11-17 04:00:00 UTC,view,3900746,2053013552326770905,appliances.environment.water_heater,haier,123.53,543713851,c23dff41-6fa6-41b5-82c1-78d62c7708df
2019-11-25 06:09:26 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,291.51,566579220,b3fd3560-ce8f-48ff-b72c-8226678db96d
2019-11-09 10:56:11 UTC,cart,1005217,2053013555631882655,electronics.smartphone,xiaomi,151.61,514261195,19d00879-7f0d-4eee-b361-f33a2f6700a6
2019-11-01 10:34:44 UTC,view,12705215,2053013553559896355,,viatti,46.46,554204571,8bb11339-327d-4ff9-bc26-1bb9f17ffef5
2019-11-11 11:23:08 UTC,cart,12703494,2053013553559896355,,cordiant,41.19,521120664,512b338d-85d6-452f-93bf-45640e4ccac6
2019-10-30 03:32:57 UTC,view,19400019,2053013563768832881,,beko,347.47,515033849,bc822fa9-189c-4666-96c8-6a62173e3253
2019-11-15 13:32:34 UTC,view,1005159,2053013555631882655,electronics.smartphone,xiaomi,202.5,518261788,b2c0d261-a0e6-4e88-bac7-020ec14b3928
2019-11-10 08:35:45 UTC,view,28715852,2053013565639492569,apparel.shoes,respect,89.84,566843704,71bda8f7-58fa-44c1-8df6-abe3cbd3e203
2019-11-26 06:53:01 UTC,view,20100030,2053013559473865347,,,28.29,548797795,71002094-9627-4793-a1ce-2d668ad5a8bb
2019-10-24 21:56:03 UTC,view,5100851,2053013553375346967,,honor,47.62,517244341,21f2d479-0229-4643-94be-818ea37a22f0
2019-10-08 13:33:59 UTC,view,19500026,2053013558668558935,,pupa,21.35,517713379,c2294263-f499-482e-981c-4f4f568ac857
2019-10-10 15:35:53 UTC,view,21400492,2053013561579406073,electronics.clocks,,81.86,514961286,e118d435-488d-4ce8-a36d-723ea86080ed
2019-11-08 04:07:51 UTC,view,17300838,2053013553853497655,,,56.63,516741886,1857b9f2-e87e-4a78-97bc-8d1860971062
2019-11-11 15:26:19 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.33,570197596,27bd7540-77a2-4918-9772-9131632f08e0
2019-11-27 20:42:26 UTC,view,3701282,2053013565983425517,appliances.environment.vacuum,karcher,259.16,514518079,707f498e-b1b1-42c9-8ea2-1c344fff3e4d
2019-11-18 15:08:25 UTC,view,7003889,2053013560346280633,kids.carriage,adamex,483.92,513729612,afe517d4-6cad-41f4-aecc-a80042214d15
2019-10-05 10:10:27 UTC,view,28400775,2053013566209917945,accessories.bag,baden,61.52,515961948,8538a0ba-3c43-452b-967d-5d70c10d9b5e
2019-10-26 12:31:15 UTC,view,1004565,2053013555631882655,electronics.smartphone,huawei,165.46,551882551,5ebdb85c-e158-4c37-a00a-25bc57f848cd
2019-10-17 05:03:22 UTC,view,5100828,2053013553341792533,electronics.clocks,aimoto,48.65,559988759,f6be7b83-e1e4-46e4-9616-3b33e4be41e8
2019-11-08 09:30:09 UTC,view,12720441,2053013553559896355,,cordiant,46.08,564677333,22bd0b82-81e7-41f8-8300-7ba90f1926e8
2019-10-13 14:20:49 UTC,view,12715036,2053013553559896355,,nokian,232.7,513199588,0e71e1d6-4c3e-4a35-a6d4-995772439028
2019-11-06 19:08:30 UTC,view,1005205,2053013555631882655,electronics.smartphone,oppo,231.41,515413872,61a37197-c1aa-4aa8-a321-ac6dc76baa25
2019-11-11 14:43:18 UTC,view,1801901,2053013554415534427,electronics.video.tv,samsung,693.71,567453454,1fdb5cfe-8fb0-4d90-866b-f2f520a81e15
2019-10-29 16:32:43 UTC,view,47300230,2110937222638207897,,akvaton,298.03,540896356,379d98c9-a0ea-4535-ad97-cadecf850c69
2019-11-24 00:59:26 UTC,view,17301732,2053013553853497655,,lacoste,57.75,575709731,f2d65912-8734-4705-9b49-cf80055a5f76
2019-10-18 05:52:04 UTC,view,9002788,2053013553140465927,kids.toys,bestoy,56.63,552716302,f2ace049-a449-433e-9ac1-7f1945687855
2019-11-14 06:04:12 UTC,view,1005140,2053013555631882655,electronics.smartphone,apple,1422.1,571290596,c5b93fef-5030-4e7d-9d2c-0f9bfa77f36d
2019-11-20 07:23:00 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,292.46,573790721,ed346850-2769-40d0-af28-20a4ed7edcdd
2019-11-18 07:59:19 UTC,view,4804606,2053013554658804075,electronics.audio.headphone,xiaomi,43.24,512600274,24a5cbf9-9951-47eb-8d95-47e83a5bd16c
2019-11-13 17:13:05 UTC,view,1005007,2053013555631882655,electronics.smartphone,xiaomi,93.77,514633826,999ed7c9-e1cf-4276-8006-50454d51f7da
2019-10-08 14:48:33 UTC,view,25900001,2053013563718501229,computers.components.cooler,ecocool,92.64,545787229,b623f19f-2f7f-4827-ae63-db406edcefff
2019-11-15 06:12:50 UTC,view,30900071,2053013554004492609,computers.components.cooler,,99.25,518197808,53c412c9-e864-d0dc-a036-012549a8a617
2019-10-22 07:43:54 UTC,view,12707153,2053013553559896355,,,32.69,541083067,d6fc8c87-383a-4b85-bcd4-c501fc582f53
2019-10-22 06:38:34 UTC,view,53400009,2141355031935321056,stationery.cartrige,,26.2,516544801,a865b995-324d-4674-839b-999e9cb7d89e
2019-11-17 03:48:16 UTC,view,5100337,2053013553341792533,electronics.clocks,apple,334.35,571669329,a93e5592-1e2c-41a6-8f05-e1dbb1b5feb9
2019-10-15 15:46:30 UTC,view,2701116,2053013563911439225,appliances.kitchen.refrigerators,samsung,1029.37,533411476,2950770a-cf2a-4f72-b80b-66238bc621fa
2019-10-20 16:48:16 UTC,view,17300136,2053013553853497655,,montale,100.39,560852455,e31edb23-6e80-4492-8279-29bdaa68e9ae
2019-11-16 12:09:59 UTC,view,1004961,2053013555631882655,electronics.smartphone,oppo,154.39,555878028,cf289d93-28b0-44fe-81c9-74719af9b0ca
2019-11-21 09:43:25 UTC,view,5100817,2053013553375346967,,samsung,56.35,514607899,6a1d4301-b3c2-4d8d-b6b9-8245d50038ee
2019-10-07 07:26:41 UTC,view,5800200,2053013553945772349,electronics.audio.subwoofer,jbl,69.5,518822853,d292ed73-16b8-45e2-b6bb-c9d3908e70eb
2019-11-24 12:56:30 UTC,view,12707153,2053013553559896355,,,32.69,519452797,ce095336-e6f9-465f-b72b-6a8194b2886f
2019-10-24 16:27:54 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,222.08,521606690,3321153d-bee0-497c-a317-ef58e459adf4
2019-11-17 11:39:24 UTC,view,4400291,2053013555095011711,appliances.kitchen.coffee_machine,delonghi,253.52,513344489,41254edb-0c7c-48fb-b716-ac5692e76f24
2019-10-21 02:37:56 UTC,view,1307366,2053013558920217191,computers.notebook,lenovo,257.15,530515671,81aa001e-a827-488a-97d5-e532d6223e97
2019-11-23 08:33:30 UTC,view,2702332,2053013563911439225,appliances.kitchen.refrigerators,lg,526.53,537766027,6a74c6aa-6906-43ce-b489-01527e70856b
2019-11-16 09:18:13 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,264.85,554186008,54e1fc35-aaec-4423-9aee-0c6111bf3f60
2019-11-16 08:12:34 UTC,view,14701456,2053013557133443581,furniture.living_room.cabinet,brw,728.2,534808100,812fe2aa-76c2-40ff-a3d6-20ba665ec194
2019-10-23 14:34:50 UTC,view,32601195,2053013566587404305,,shimano,272.85,515207059,230905c4-11c1-405a-91fd-d9096b1d5855
2019-11-30 10:05:55 UTC,view,1005169,2053013555631882655,electronics.smartphone,samsung,195.35,526248641,e48e236b-f8e3-400c-9a2b-6ef1fa90137f
2019-10-14 16:56:42 UTC,view,1004211,2053013555631882655,electronics.smartphone,samsung,97.79,516275185,dc46bf93-c8a1-4b85-a8fb-af4666f938d6
2019-10-15 18:05:41 UTC,view,26400318,2053013563651392361,,lucente,242.22,517815903,800a142d-5793-4041-8d34-6986ffeeec5a
2019-11-10 02:31:41 UTC,view,1005217,2053013555631882655,electronics.smartphone,xiaomi,151.35,555462266,5a527cd4-6574-4963-a40f-d2a2d4969d57
2019-11-15 01:45:10 UTC,cart,4100277,2053013561218695907,,sony,511.98,512581013,9b9ddf05-b962-47d3-96f6-189016ed0cea
2019-11-24 06:52:07 UTC,view,4501008,2053013563877884791,appliances.kitchen.hob,beko,144.07,565710103,f8494c6c-9356-4a72-9c7e-2852218222f7
2019-11-21 16:21:39 UTC,view,12719856,2053013553559896355,,roadx,41.19,566206926,a97c1628-6b20-4b7e-8c13-bf5a4c38ae72
2019-11-16 18:01:43 UTC,view,21406415,2053013561579406073,electronics.clocks,diesel,293.44,512487369,6a2b8b9c-5945-48cc-acda-51f02e8b47b9
2019-10-24 14:39:14 UTC,view,1004209,2053013555631882655,electronics.smartphone,samsung,88.79,534562411,08dc7acd-d9eb-41ec-aea8-e7f45b14b8f7
2019-11-17 07:38:49 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,169.35,568630230,693ecbc3-20a3-438b-bc7d-d1f60dd3cef9
2019-11-14 19:20:43 UTC,view,1307188,2053013558920217191,computers.notebook,hp,223.92,547487266,b4e145bf-2504-4b92-929b-2bf71db6c246
2019-10-21 06:38:19 UTC,view,54900022,2146660887203676486,apparel.costume,,51.48,560346115,ac199449-8ac5-4034-8e1a-4d2769e48d77
2019-11-06 19:17:30 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,269.48,568316474,4a4cd524-37ab-40ad-8a87-5104b1fde650
2019-11-28 06:57:57 UTC,view,1003316,2053013555631882655,electronics.smartphone,apple,939.54,530161092,f573d8a2-d281-4036-871c-a8ef03c955ae
2019-11-30 08:50:05 UTC,view,2300296,2053013560530830019,electronics.camera.video,gopro,290.48,515425005,e7511f03-3520-4797-83e9-03f98d34669f
2019-11-17 16:54:54 UTC,view,3800877,2053013566176363511,appliances.iron,polaris,37.04,526222673,330a23ed-6f75-4a30-959b-c1f8939b8862
2019-11-30 15:25:10 UTC,view,1801938,2053013554415534427,electronics.video.tv,sony,1157.79,512958372,824cdf4d-80ae-4a51-afb3-779ec8cd5032
2019-11-16 18:52:47 UTC,view,1802116,2053013554415534427,electronics.video.tv,lg,1410.33,516251960,ae245f42-ce7a-4c9c-b9f4-c2b9f67acc6b
2019-11-13 06:10:15 UTC,view,24000083,2053013563332625239,,wella,25.74,563565784,0bf7f761-80ea-4ba9-89c6-025187699f3b
2019-11-17 14:53:08 UTC,view,26403436,2053013563651392361,,,71.3,566197245,366b8483-77f9-42fc-a801-b8022c5ce345
2019-10-28 18:56:33 UTC,view,38900019,2085718636156158307,,,95.24,523226631,2312d0c7-48f1-48d8-9322-8c231e32b110
2019-11-18 04:33:39 UTC,view,10900392,2053013555069845885,appliances.kitchen.mixer,,143.04,440555417,27a7ceed-51c0-4f82-9eb4-bfbffe7e85a0
2019-10-28 11:27:43 UTC,view,17800385,2053013559868129947,computers.desktop,,15.42,516302706,685e056b-9ede-4948-a64d-a0be997dfb6d
2019-10-31 03:22:43 UTC,view,13400419,2053013557066334713,,brw,134.88,514211455,7a0a1680-38ea-4b09-82b3-4e75268f4a3a
2019-11-15 14:51:23 UTC,view,1002548,2053013555631882655,electronics.smartphone,apple,591.75,522592523,65ddbe28-c637-42a7-bba3-59781e9b1d80
2019-10-10 07:04:33 UTC,view,6301933,2053013554834964853,appliances.kitchen.kettle,melitta,51.48,534058376,e79064bc-36ce-4aa4-a93e-3582e89e4e90
2019-11-10 20:46:25 UTC,view,21401437,2053013561579406073,electronics.clocks,casio,178.9,516239174,245e951a-9cc0-4e43-b8b2-de5d2e4bd18e
2019-11-22 06:34:43 UTC,view,12400360,2053013556252639687,construction.tools.drill,bosch,110.68,568818636,85890756-b4a0-4cc4-a1c9-e4b6e257b0fa
2019-11-15 15:42:03 UTC,view,15100012,2053013557024391671,,,1158.07,568626914,336f0c14-bb64-4cc6-8842-75af03f34f89
2019-11-13 03:36:45 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,458.1,543076821,4a9ee36b-60f7-4f19-9c71-9cda529acf3c
2019-10-25 15:27:24 UTC,view,1003309,2053013555631882655,electronics.smartphone,apple,823.16,529892558,c00f4fe7-445a-4fc1-8d1f-f08437493424
2019-10-14 05:34:30 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.02,560001129,baa7873f-060f-4ab5-9b9a-bad0db2f9ab9
2019-10-11 19:40:34 UTC,view,6200834,2053013552293216471,appliances.environment.air_heater,firman,195.3,498368232,7f08480e-0158-4529-96ac-8f41c4330361
2019-10-08 03:08:59 UTC,view,38900027,2085718636156158307,,,64.33,545901033,786dff5a-3357-4a0b-9a20-cd9a4934182b
2019-11-04 06:55:13 UTC,view,19100342,2053013556227473861,construction.tools.saw,alteco,63.97,522457946,f5f74d2d-1cd3-4f0f-95ee-6d3f6ff037e6
2019-11-22 13:39:26 UTC,view,1004964,2053013555631882655,electronics.smartphone,oppo,900.9,525021853,6354ec8c-b970-2a81-65ab-9846c9bbcce9
2019-11-15 13:26:41 UTC,view,12702916,2053013553559896355,,cordiant,36.81,545527007,3fb14f53-7e7b-46c0-a83a-44535cf22752
2019-11-02 19:27:56 UTC,view,18700066,2053013555380224399,,sv,205.9,512514542,584b59c9-c578-45c0-b9c3-1d95a00d07c7
2019-10-09 09:10:37 UTC,view,21402113,2053013561579406073,electronics.clocks,adriatica,242.22,552012564,86e6c4fa-f98d-4744-ba0c-d3883b7f041c
2019-11-17 06:27:30 UTC,view,1004958,2053013555631882655,electronics.smartphone,xiaomi,336.69,516030963,11bd4d07-4716-43f6-95b5-03c46629f3f1
2019-11-17 17:33:09 UTC,view,5100681,2053013553341792533,electronics.clocks,suunto,504.26,539464872,22c3f0f0-7f61-4ea2-b1fb-b61225d3146e
2019-10-22 17:59:47 UTC,view,1005204,2053013555631882655,electronics.smartphone,xiaomi,156.5,549790305,f0da70b1-6b75-4212-aaf1-af57da19fdbb
2019-10-19 14:21:34 UTC,view,4803894,2053013554658804075,electronics.audio.headphone,jbl,48.14,540200496,c5c89770-160c-4ddd-8644-6e15daa063b7
2019-10-04 15:11:16 UTC,view,7101459,2053013555464110485,furniture.bedroom.bed,,69.47,517008752,51e63d62-c5b3-48b9-89db-5c1aa3951484
2019-10-26 14:28:36 UTC,view,3700689,2053013565983425517,appliances.environment.vacuum,samsung,191.74,531758029,53a660ac-42fa-47a0-bbfa-ea2cc26eb8b5
2019-10-04 11:18:39 UTC,view,1307073,2053013558920217191,computers.notebook,acer,720.48,529550890,6a95a46a-b08c-4e9b-93cc-38111deac7ae
2019-11-23 10:39:06 UTC,view,26800014,2053013564641248165,,jkexer,1145.36,574570041,2442cb70-5f27-4e97-ba5d-23b6d3b653b6
2019-11-15 11:05:36 UTC,cart,1004249,2053013555631882655,electronics.smartphone,apple,739.04,567171494,8b95a43f-ca01-42b5-a1b2-2a2c957a898e
2019-11-17 10:55:28 UTC,view,1004356,2053013555631882655,electronics.smartphone,apple,1364.0,512841130,faf73a88-6d2e-4ad4-b831-48ba2f47fcea
2019-10-06 10:30:29 UTC,purchase,1004258,2053013555631882655,electronics.smartphone,apple,733.61,520710847,d903c0ae-f864-44ad-92aa-8e7ff221538f
2019-11-11 15:30:40 UTC,view,28718988,2053013565639492569,apparel.shoes,baden,86.23,536639715,1b813c7a-c675-4540-8535-7772cf10ee1b
2019-10-04 11:10:27 UTC,view,3700748,2053013565983425517,appliances.environment.vacuum,samsung,99.75,512783871,5b444ed5-3084-4272-bf51-ef6aa00504f7
2019-10-27 06:26:41 UTC,view,12709178,2053013553559896355,,triangle,46.33,534448134,8c3aa295-fc28-462f-8aa6-7a6b55fa84c5
2019-11-11 14:13:24 UTC,view,12720609,2053013553559896355,,joyroad,24.45,515568871,bdd2a505-1419-401c-89e6-dbf37230ef49
2019-11-12 16:03:49 UTC,view,14800007,2053013557737423389,,tytan,5.77,513701337,c690e5bb-e0d8-41e7-add5-b66983e64095
2019-10-29 18:07:13 UTC,view,15100430,2053013557024391671,,stendmebel,431.13,527727254,09a2e3c6-1a25-4f57-a634-f411886157d3
2019-10-24 01:33:08 UTC,view,28716826,2053013565228450757,apparel.shoes,rieker,118.15,519431664,eaffb12c-245e-4b5d-b9a1-0477b3e2ba4a
2019-10-23 07:13:52 UTC,cart,1004838,2053013555631882655,electronics.smartphone,oppo,179.9,543623248,8e97e9cd-694d-4541-bb19-fa5d12bf4beb
2019-11-26 07:18:24 UTC,view,6601028,2053013554189041997,computers.components.memory,apacer,37.32,531592365,74e182ab-7413-4724-99eb-f4325c939822
2019-10-17 03:58:20 UTC,view,25200058,2053013562082722579,,,5.67,513486972,a1c5944b-7d21-4207-bbf1-7544c866d0db
2019-10-04 04:17:29 UTC,view,1004038,2053013555631882655,electronics.smartphone,xiaomi,154.01,556582407,266a0bd2-01c2-49b1-9bd8-2aa3352b7cf3
2019-11-05 10:17:27 UTC,view,1500077,2053013552955916539,computers.peripherals.printer,epson,384.99,542679524,bc8642a4-b566-49ef-b500-f96a0b92710b
2019-10-11 14:50:51 UTC,view,11400584,2053013558458843721,,hiper,10.27,539435727,ed3bf6db-9077-404a-984e-baffdfadd2e3
2019-11-16 20:37:11 UTC,view,19100388,2053013556227473861,construction.tools.saw,,80.03,553619861,e411ba96-9fa8-49f2-a4ce-4c78834c608e
2019-11-23 20:16:59 UTC,view,13101463,2053013553526341921,,skad,180.18,538147739,0f1607ed-ea23-43f0-a84d-31e6b6f30a39
2019-10-04 01:41:53 UTC,view,1003306,2053013555631882655,electronics.smartphone,apple,585.61,512456168,f763aca6-ab68-4844-a8bd-cadae9d36954
2019-11-24 12:39:23 UTC,view,14400001,2053013558492398155,,samsung,41.16,516742260,7bfa89f9-717a-4043-a9ce-a03ba41ee217
2019-11-15 03:27:08 UTC,view,12717850,2053013553559896355,,nokian,180.18,525100304,5ce93ee4-d622-4988-87b1-24abbea31027
2019-10-13 14:25:29 UTC,view,28712684,2053013565228450757,apparel.shoes,marcomen,88.03,534197557,302b320a-6ccd-4a31-9029-12fdd5b3784d
2019-10-30 07:04:45 UTC,view,16700551,2053013559901684381,furniture.kitchen.chair,ikea,8.47,513659529,4f85485d-bbb8-4c3f-a70a-ede3f38023f5
2019-10-12 04:19:05 UTC,view,2800505,2053013563835941749,appliances.kitchen.refrigerators,,182.48,514447678,93e718a9-27aa-4e11-bdb9-20aaeb7b9842
2019-11-15 19:03:01 UTC,view,15100367,2053013557024391671,,,499.11,571968593,ef62a9e4-e292-4e02-b235-db2984ec8850
2019-11-15 18:32:58 UTC,view,26800077,2053013564641248165,,,342.09,515337304,acc08204-5f01-4c8c-8117-1ea187b166f9
2019-11-21 05:32:16 UTC,view,1004838,2053013555631882655,electronics.smartphone,oppo,167.06,574238661,062684b6-1f6b-4bb2-aa3e-3f35035521e3
2019-10-25 16:30:51 UTC,view,1306850,2053013558920217191,computers.notebook,lenovo,411.59,540627969,251077d1-3512-4736-9cd6-7be4e3282522
2019-11-14 17:07:00 UTC,view,1480150,2053013561092866779,computers.desktop,neo,844.04,536676634,b7b5c726-9c83-43c7-9229-364337757c4e
2019-11-17 03:51:00 UTC,view,1004961,2053013555631882655,electronics.smartphone,oppo,154.39,518512908,a0a5e850-0f66-4fee-b686-e2c3d9ce0de3
2019-11-02 18:10:29 UTC,view,15100376,2053013557024391671,,bts,591.75,520940521,f6f2c7c5-dcdd-4daf-a83e-510d1c8a891a
2019-10-10 14:01:29 UTC,cart,1004870,2053013555631882655,electronics.smartphone,samsung,287.95,530477628,20163d54-5131-47f9-b507-4f18aa81da45
2019-10-08 15:47:41 UTC,view,1004161,2053013555631882655,electronics.smartphone,xiaomi,95.21,516821530,5bccd818-dc19-47e6-bb44-716443c8d1ae
2019-11-24 17:55:51 UTC,view,5100854,2053013553341792533,electronics.clocks,apple,586.63,524966141,aecfade9-ac97-4090-97e3-e498e7d5f6e9
2019-11-04 12:09:28 UTC,view,2800007,2053013563835941749,appliances.kitchen.refrigerators,atlant,257.15,520347218,919b2bf4-1351-4aa5-a82d-b19ad8be2466
2019-11-16 05:23:01 UTC,view,1801971,2053013554415534427,electronics.video.tv,lg,566.27,512616556,3a4b3bf7-23db-4384-9bc9-665f4d1d483c
2019-10-24 15:28:09 UTC,view,5100816,2053013553375346967,,xiaomi,27.61,559031428,a78ddf4a-c6d8-4318-a5a9-1a216d5b1b52
2019-10-15 08:21:02 UTC,view,3500149,2053013555287949705,,bosch,157.71,514730909,eb12f719-b6e4-4501-a8db-a0dcceb58e28
2019-11-28 06:17:26 UTC,view,56800002,2151564008329576933,,tontarelli,7.18,513180563,3c7d45aa-fc43-42ee-8e29-8dc2128fc06f
2019-11-01 16:57:58 UTC,view,15100048,2053013557024391671,,,1577.75,513168840,0f9e7b60-55f7-4c6e-ad8a-35b7ea6cfdd0
2019-11-27 12:54:14 UTC,view,3100541,2053013555262783879,appliances.kitchen.blender,polaris,40.41,516656999,104535c9-9339-42c4-a788-23dded8eb10a
2019-11-15 06:17:10 UTC,view,1004870,2053013555631882655,electronics.smartphone,samsung,278.69,522900422,230e3c8e-b2c6-4822-9793-eececca5752d
2019-11-17 12:19:32 UTC,view,2501534,2053013564003713919,appliances.kitchen.oven,gefest,322.53,572564422,c5b76b1c-0f91-4ef7-a154-c6809af5a4dc
2019-11-20 04:01:40 UTC,view,1005238,2053013555631882655,electronics.smartphone,oppo,308.63,546086610,b4555b37-a65e-4601-bbb4-1a9e49102001
2019-10-18 07:28:19 UTC,view,29900055,2059484601444729123,,peda,2331.85,559095144,135c4d68-73a9-4b4f-a8d7-13aa13b720b5
2019-11-11 08:53:45 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.38,513332497,cc6c6096-1f56-4d00-8f00-b6d682fd16bc
2019-10-19 11:09:12 UTC,view,7101934,2053013555464110485,furniture.bedroom.bed,,102.94,548005203,f376dda5-d88c-44ec-b2a4-ab4a918a420a
2019-11-16 10:47:18 UTC,view,1802133,2053013554415534427,electronics.video.tv,horizont,96.53,542286426,1c6cc9c2-5f23-4787-afac-abb414a3a5a0
2019-11-17 12:20:53 UTC,view,3701134,2053013565983425517,appliances.environment.vacuum,bosch,90.07,572508863,7686ebc3-7a9b-40f3-888e-881ed8a5216d
2019-10-09 12:59:56 UTC,view,46800027,2110187395394568257,appliances.kitchen.refrigerators,alpicool,668.83,527838403,2a809dd1-199a-426c-a502-85ae3653b2ba
2019-10-13 08:35:10 UTC,view,1004739,2053013555631882655,electronics.smartphone,xiaomi,187.89,542183647,63a269d0-8c94-40c9-8dd0-90a8474d325b
2019-11-12 02:47:04 UTC,view,3700621,2053013565983425517,appliances.environment.vacuum,vitek,112.69,512812350,c6a8456f-9930-41ad-894d-263dba32afc5
2019-11-06 13:13:35 UTC,view,5100908,2053013553341792533,electronics.clocks,garmin,2522.59,512600632,89798d24-df0f-495e-b524-607a96824584
2019-11-20 08:15:32 UTC,view,17300818,2053013553853497655,,,35.26,518735217,4b1c0f5f-590b-4bcf-a942-0a043b605ea6
2019-11-18 07:52:52 UTC,view,3200221,2053013555321504139,appliances.kitchen.meat_grinder,,56.15,559236046,c545c88f-3329-4be8-a143-8435b703df42
2019-10-22 06:29:50 UTC,view,21410174,2053013561579406073,electronics.clocks,,198.2,514491880,1299baa3-f796-4a15-b0e9-76b555905cd2
2019-11-05 17:13:02 UTC,view,12701957,2053013553559896355,,cordiant,27.03,514535207,c040177d-9dd5-464f-82ff-3e1f3c06029e
2019-10-05 16:08:14 UTC,view,21404947,2053013561579406073,electronics.clocks,boccia,120.98,516445745,8982eee8-0c13-4a65-bc6a-88c24178f8dd
2019-11-16 09:23:49 UTC,cart,4300077,2053013552385491165,,timberk,39.9,563658793,8958bb4c-607c-4f60-898b-c70d8201cf36
2019-10-31 21:04:02 UTC,view,5701084,2053013553970938175,auto.accessories.player,kenwood,126.13,566256948,66bc0bd8-da81-4ddd-8f18-b253bfb94749
2019-10-04 15:05:34 UTC,view,25509969,2053013562208551707,,gerat,59.98,512851187,a817dac9-a781-4f51-814d-cab3ee59caca
2019-11-22 17:25:14 UTC,view,12705843,2053013553559896355,,,36.29,514625241,82243b1b-cc65-4a10-af5a-8e54da773e48
2019-11-11 05:32:45 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.63,544696659,ae21494b-d266-4c8c-a91a-d2f48eff929c
2019-11-16 13:49:15 UTC,view,15100132,2053013557024391671,,,363.18,522743192,14453eb4-454f-409c-b300-4a2f04a36d44
2019-11-26 16:16:32 UTC,view,1801901,2053013554415534427,electronics.video.tv,samsung,638.34,512947299,f9b37489-95a7-46e6-9d89-0ede9a18dcd5
